# Constructed from biom file
#OTU ID	lane1TineA1	lane1TineA10	lane1TineA11	lane1TineA12	lane1TineA2	lane1TineA3	lane1TineA4	lane1TineA5	lane1TineA6	lane1TineA7	lane1TineA8	lane1TineA9	lane1TineB1	lane1TineB10	lane1TineB11	lane1TineB12	lane1TineB2	lane1TineB3	lane1TineB4	lane1TineB5	lane1TineB6	lane1TineB7	lane1TineB8	lane1TineB9	lane1TineC1	lane1TineC10	lane1TineC11	lane1TineC12	lane1TineC2	lane1TineC3	lane1TineC4	lane1TineC5	lane1TineC6	lane1TineC7	lane1TineC8	lane1TineC9	lane1TineD1	lane1TineD2	lane1TineD3	lane1TineD4	lane1TineD5	lane1TineD6
PWY-5899	0.0	0.0	1266.0325393441697	107.69353438298013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	80.55647676535864	65.048207514492	13323.372438178974	12897.513181432678	13235.926946186699	0.0	4307.817422435867	0.4235293685307131	2353.0941276072967	7433.654568498413	7437.684316753027	11308.085787208629	20374.62667780901	13127.279493448483	70.05141198676252	9.068352364750831	30.58968894727781	6374.507690083166	5259.440679590422	58594.148206870224	20912.56185756698	424.17956414177297	25650.09548313987	31413.867074027206	62500.59303358634	9180.849258556376	0.13903739894074751	33726.262924279625	0.0	4236.786657936929	4926.553656726367
PWY-5910	0.0	0.0	645.0259680487208	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.801937273484524	0.0	598.8878654181799	629.5108331512668	10915.517571508084	0.0	0.0	0.0	370.5770431963454	121.73523205707411	1003.1287683472718	522.1064362372861	2200.445055268562	701.9307705606142	0.0	61.42682168275387	0.0	755.5147380689466	593.3384895333741	0.0	0.0	0.0	0.0	0.0	44.5932132822995	0.0	0.0	77.98427250640107	0.0	139.00517846766115	227.51869580749437
PWY-5913	4.6904451076436695	0.0	6231.440496941412	47866.518005046164	0.0	0.0	0.0	0.0	0.0	0.0	0.0	110.15898428291332	12960.198574135098	32756.32669712349	35337.87401351638	14728.122463934169	0.0	4913.492852987408	0.6399814039981402	6512.239087912827	23356.823517171943	16799.69361817659	33730.09941302338	50048.50617427623	35552.96037604371	130.65610285420948	19.198785963092742	3969.7401217926035	17418.204403373864	14504.210167734633	72234.85406148438	93274.70290362577	55379.75439809558	73826.83015522367	50250.74073932436	100309.52217303042	33841.50641269014	130.48644260872905	38862.573870880704	2704.9330147320984	13106.994823402623	15292.139978955951
PWY-5918	1.1265176504845773	0.0	7972.890709689321	41888.40905311554	0.0	0.0	0.0	0.0	0.0	0.0	0.0	86.95579901372635	13871.272622718512	28658.940602658444	31200.688020716916	15401.702456469891	0.0	4260.642528091559	0.45283018867924524	5871.039071843493	20368.103877729765	15646.95781895509	29885.81845843129	44906.35003313244	30923.46170439269	103.66373714899945	8.187989754696128	3484.2323676832966	15438.210345233223	12898.127923315384	67467.36023456839	81526.38811416748	49037.51230722119	76811.321297756	52789.13226896434	90278.05104243268	32839.38655910536	114.53656323733297	32665.997642123304	0.0	11431.370507302134	13326.03059563098
PWY-5920	0.0	0.0	5474.522309457453	63.212466484168836	0.0	0.0	0.0	0.0	0.0	0.0	0.0	31.016347318225503	198.8694357578704	4142.885964087743	6530.510594755002	13366.71866519361	0.0	0.0	0.0	2059.1765343741536	2347.4126872606776	5878.091948128913	4164.165179584962	9854.50642758392	5118.434624662495	41.67017003884674	4.729183763494689	74.77609728254538	2497.5904773028824	5469.144408953721	248.3661506621896	0.18057492196412045	0.1444780949576538	2.344771335180531	2.0290555257598433	93.74142967750572	4.33621765042457	12.412256132716225	185.91804888945944	2494.1054199765126	1396.2920198024099	1765.0266162990288
PWY-5940	0.0	0.0	0.26534827292960333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.32454776783291384	0.1868172145546443	0.268955083339747	0.0	0.0	0.0	0.24383856882171326	0.03943893313397131	0.15212433868402558	0.39086806181854444	0.0	0.0	0.0	0.0	0.0	4.272552086472781e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.010758491901485156
PWY-5941	0.0	0.0	324.8364766771567	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	387.24281478901514	1702.7710760808918	72.97393959710209	0.0	0.0	0.0	795.4823289520211	328.152322682686	628.2882436588283	517.4260385091485	4587.759750635597	586.3642556788286	0.0	0.0	0.0	105.87350787605577	200.74224503873037	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.7978922677635802	0.0	311.9837010000484	228.2616611323431
PWY-5971	0.0	0.0	5304.517155971407	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24829.119248726944	24363.93442488703	15020.22658041365	0.0	0.0	0.0	5485.683185568315	7507.33567921985	17226.814749230063	18422.831602989205	24880.58972688482	18148.49786688142	0.0	0.0	0.0	7550.492472391868	16483.66288520488	0.0	0.0	0.0	0.0	0.0	2212.1701739223568	0.0	0.0	498.954800941059	0.0	8663.752127823682	6342.665458418531
PWY-5973	6.021959429717323	0.0	11137.59536676444	480.2172966774302	0.0	0.0	0.0	0.0	0.0	0.0	0.0	171.04377521866618	30543.363375149125	52502.83182149956	56108.60780130773	30291.65255832817	0.0	4507.901894467732	0.0	9870.56787630662	35815.53208925795	28397.52758393264	54780.773974186995	80003.31962817874	54924.2385058517	127.86114703797776	77.78422344509953	5563.859074617988	27509.128717981697	23331.45490231026	97305.96812130172	128751.20230649506	79415.69067284255	136930.74007054328	92719.47860913692	136887.74797783102	68425.344457703	215.23716928820767	36339.14522667964	3685.355274065802	20609.744553119956	24035.023145574633
PWY-5989	0.0	0.0	4969.6566788770015	53904.78260479557	0.0	0.0	0.0	0.0	0.0	0.0	0.0	160.06273401454396	31234.943384112637	53551.471935667076	57453.52632719511	24709.285315349924	0.0	4425.938207622461	0.0	10139.3145926553	37000.25981297178	28483.94297462615	55982.908255159404	81570.79939749635	56509.603894824104	38.29701600883595	0.0	5090.701765839528	28285.635948974745	23910.34793342025	95773.68393818576	118807.78298423883	73119.67983132935	133818.7192019618	92594.43571364791	130899.4335434742	68809.59423816178	188.26250015711562	35707.61371191482	328.54968184311116	21138.89076638166	24770.810281711714
PWY-6071	0.0	0.0	175.11893197662224	280.1975381678603	0.0	0.0	0.0	0.0	0.0	0.0	0.0	91.60166339306306	72.56212005479522	14516.81240517051	13871.646724803506	4639.938610833236	0.0	4981.280116406924	0.0	2101.6362675556447	8162.037030103005	6778.03067632342	12476.740401442226	20190.21768816257	14565.050453078473	27.08014980537269	0.0	0.0	6761.2232236769105	4918.876699576639	67567.05295202658	18789.545265892226	457.5003631603536	27831.364886962405	36177.93982209264	66315.80618451547	0.0	0.17964592501250384	38429.66421912346	0.03882493892043685	4763.169278606237	5418.690657861683
PWY-6107	0.0	0.0	30.5936418334692	20.81638299265547	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	813.0403163094722	775.821291385385	365.26406792758115	0.0	0.0	0.0	40.006154609630194	606.3161462619543	630.199912940919	2268.155475629028	1287.4489876839605	1170.5776549013435	0.0	0.0	0.0	809.982568488554	816.7525379804748	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.02510675735351	0.0003490368473630066	18.741722314078633	567.4811504243296	661.1780591778743
PWY-6113	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05941309851172316	793.8719583416232	0.0	0.0	0.0	0.0	0.0	0.0	1253.4334868235105	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-6121	5.184629976922528	0.0	10671.962683396623	46545.78849454128	0.0	0.0	0.0	0.0	0.0	0.0	0.0	114.15412172125461	14470.377120189924	33220.56280671478	37042.11737836286	21959.329061042845	0.0	5043.3821752486465	0.5217391304347827	6973.839699655771	23555.73347269516	19796.723086782855	34308.52948078563	52872.19771960234	36040.91903507977	116.32540209758079	71.99855211195124	4169.652198856136	17809.929572929406	14991.355910378476	72800.06948506953	96161.31062194804	58392.720390416755	84775.65925344644	56085.451932511336	101193.6704877988	34318.336464866035	131.0809248118566	36396.09272528149	3893.719955800974	13166.435122599038	15214.00051441672
PWY-6122	4.8684457825177	0.0	10767.813673665798	41894.584891501756	0.0	0.0	0.0	0.0	0.0	0.0	0.0	104.65384348041452	13035.777538964881	30180.99597088081	33761.55451997114	20748.966066163197	0.0	4607.457499721578	0.4800000000000001	6374.803861409914	21359.272282625407	18130.64520326807	31170.488687626133	48304.59914745582	32757.12356361386	119.95211189457157	74.9430830353912	3787.382579968506	16166.472286594117	13665.073295335713	65522.92710535252	87148.68428987834	52961.23807832258	76619.62753002117	50505.544945433074	91367.37706417863	30886.707557890677	118.62089188711388	32763.975922788664	4403.054263890644	11961.31031853776	13792.13427663585
PWY-6123	4.258623520709204	0.0	9514.337762900852	500.06637953252437	0.0	0.0	0.0	0.0	0.0	0.0	0.0	89.62	14570.049026501634	28863.797691387314	31759.284495020493	18940.692827878775	0.0	4080.869326472552	0.4	6008.9472179142485	20478.266413799734	17212.89775537057	30010.96629901116	45375.44691226489	31076.029911138266	104.55206959822596	68.70845903514429	3492.108825603803	15646.483545736859	13211.723517543269	68848.1141530875	82232.90484840446	49638.36302172323	79258.26004948118	54663.82486991881	91649.53823879322	34476.91513229965	118.5578216643357	32733.872705174606	2409.2986238058584	11422.623052154378	13347.01436957263
PWY-6125	4.447087341477144	0.0	6555.222725813405	50265.21519099053	0.0	0.0	0.0	0.0	0.0	0.0	0.0	110.26986327857661	14320.724368351859	34547.240143531264	38050.05943057995	21762.32009234764	0.0	4543.96358922237	0.4941176470588235	7330.84427059927	24611.99759547492	19748.136923863345	35558.74813567379	54539.28145958521	37335.68816169676	127.50024025366668	73.8789245895201	4391.571051872425	18585.022537443256	15627.14789657815	73242.3134325269	101579.73480774161	61720.926343191895	88613.8670524937	56762.233885497226	105638.02111248559	35484.879498880466	137.9940928700878	36666.98755594629	2706.962442740015	13668.647440185261	15991.880860677313
PWY-6126	5.087696863593404	0.0	10550.33095933448	48887.34590841901	0.0	0.0	0.0	0.0	0.0	0.0	0.0	112.8075843308082	18363.52510620428	36260.032154450906	39746.53363736147	23106.659391471152	0.0	5194.484695183204	0.525	7562.38510677114	25802.83225651891	20734.61957494504	37652.844736833365	57072.51506860682	39020.75131872122	121.53234040240945	79.9531865373669	4369.588781278797	19538.706606938642	16457.911733580673	86677.02694546823	102821.36899505087	61981.355495272684	99897.64131638002	69010.90077620088	115120.03148677728	43958.991859469716	146.88043082227395	41009.38870697431	2885.585284376258	14369.557501892878	16730.266595243047
PWY-6141	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	249.52754401998703	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-6142	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9972166617745171	0.20745066078147684	0.0	0.0	0.0	0.0	0.0	0.0	234.90247427041592	0.0	102.34610864707457	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-6143	0.0	0.0	10.33517176266858	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.11756378715136796	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00035386967752751275	0.0	0.0	0.0
PWY-6145	0.0	0.0	0.0049022621282922025	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.030861330103384082	0.006381885164101368	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.22291733805046823	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-6146	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	384.38776094887186	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-6147	4.226758721038221	0.0	9363.635092534267	47882.89836755877	0.0	0.0	0.0	0.0	0.0	0.0	0.0	96.74717801295252	18316.102045806612	31539.25178246511	35135.79620752761	20035.517310301977	0.0	4057.1109128335183	0.4	6664.443558894184	22480.106359571862	17861.940306832592	33010.073282196645	50066.28406978795	34088.37588393692	105.8210645133374	62.724869231881016	3996.681427403287	17168.844675957673	14188.031865963554	74011.22058779585	93135.05464848313	57040.228349412064	93595.25963225578	63354.376223646155	101063.46780392948	41434.82099905224	131.91983434539773	32705.46269523209	2599.480416037097	12465.552410290064	14374.33768120224
PWY-6148	0.0	0.0	0.8385435018481905	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0263105649677347	0.589772260300796	0.8502086370836553	0.0	0.0	0.0	0.902025827261301	0.12473419673305709	447.86886887718816	1.2358280374813049	0.0	0.0	0.0	0.0	0.0	3.8594169285463815	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0009119247005212138	0.0	0.0	0.03402684295879181
PWY-6151	4.69407598511026	0.0	4098.244408165119	47856.684198154406	0.0	0.0	0.0	0.0	0.0	0.0	0.0	94.73971871324923	84.33209634068227	27860.58409883377	28314.06670239045	18156.818315911878	0.0	4057.1100136807086	0.45714285714285713	5398.591093745284	18862.381772513607	14620.923330985375	28001.272506074463	40667.411007262184	30057.61503651413	62.617940783245366	68.93784712335729	47.773145623481454	14369.833982583965	12473.251331513788	58039.98225943593	24159.779653952046	489.4677758438533	28140.419367768623	32569.552778992107	64775.08943033634	13451.30794872007	98.3743138351122	32704.624128316576	1510.396079370917	10718.621448568905	12169.050664829878
PWY-6163	4.262347987186635	0.0	9309.5561255841	46565.327316107236	0.0	0.0	0.0	0.0	0.0	0.0	0.0	103.36926598259423	16310.954538642394	32898.940746762135	36619.77036566551	20499.55478237088	0.0	4519.34508870049	0.5333333333333333	6832.956996627296	23358.282644481264	19698.974250204963	34796.732072306186	52517.14203028499	35334.577205422895	114.49256485607259	62.509717239926054	3903.6419851583264	17936.73093951288	14864.719897606172	77907.7176565836	93517.46938268482	55134.605601961615	90378.31992689894	62968.08910832807	105267.43550657509	40656.17809343524	132.2761167090161	36334.10377873852	2658.993066955194	13008.21551251699	15086.85951714217
PWY-6165	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.612695106919045	33.03887111218363	3.542811100448842e-10	0.0	0.0	0.0	80.04122130667261	2.8805871994491604e-09	5.242295999997295e-10	8.842390188967753e-10	1.7852247999929316e-09	0.0	0.0	0.0	0.0	0.5354028296615929	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1408211972493987	0.0	4.345839999865621e-10	3.916688257474904e-10
PWY-6167	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	716.1199888218953	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-6174	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	62.89447535216337	0.0	0.0	0.0	0.0	1.8370741256043714	0.0	450.6911324820595	0.0	0.0	112.14010137422117	0.0	0.0	0.0	12.884736875122588	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-6182	0.0	0.0	1613.1599204234417	263.17857610360284	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	376.21839831507714	6484.936714068729	7641.449212496242	2926.088500857569	0.0	0.0	0.0	1557.4827724135666	4255.828243236727	4300.403315414883	9273.69013164647	10959.564630446352	9025.242113130118	20.295942251016115	0.0	6.640944833429907	4955.81931593296	3737.641269099221	27.52595931024551	5.569942970834159	1.6090448639409862	34.57170370884825	32.30865160594531	23.857976468803184	27.13971213777213	33.48612158609263	19.474243960274713	43.43388040877677	2912.2427345926394	2970.804671839711
PWY-6185	0.0	0.0	193.4264156856888	188.3231827004343	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	270.7731365835882	8967.049365107037	9454.267799812913	3536.64440550851	0.0	0.0	0.0	1868.6460622645873	6209.722438137726	4542.224385505354	10508.272754559035	13644.765803165952	11217.151965269166	22.512569850885946	0.0	0.0	5467.231464603981	4195.861595159764	0.003792683854268243	0.0005676240708210103	0.00043611305743721055	0.00772901741883636	0.0071201204419564824	0.004212708272591257	0.00698757160126233	25.57105431411716	24.529971918737587	6.204452028047729	3749.4856177409483	4129.92893164683
PWY-621	4.0391684983764895	0.0	1259.6360084735268	130.44209418081505	0.0	0.0	0.0	0.0	0.0	0.0	0.0	154.926374499653	13886.272188853563	29307.34255808369	32730.629283173963	15365.465398229915	0.0	4310.936787876315	0.0	5399.324472422968	19115.877880679644	17938.851503495636	26873.618319450372	45935.0979178581	29633.376819813704	31.655616653574242	61.8336335724136	4331.522529637208	15323.558822607001	11306.19592708312	84139.69217699478	98870.39345796235	60502.33499045549	85992.03136603782	59942.63957564182	108511.9625842358	32898.041768173025	29.21671199191705	43530.08722039646	0.0	10912.487308528229	12972.22859731711
PWY-6210	0.0	0.0	243.46855074944514	0.0115560079869046	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.72607444240659	311.4612719690432	378.0391493997432	270.57342940262504	0.0	0.0	0.4	187.0749549606667	273.48743311541966	199.01797886256924	276.69306648697426	551.6171309944734	350.65850680646207	0.0	0.0	0.0	199.27458788821735	327.9492721346827	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004925443045106831	2.9296674861742473	0.0	92.89752491467887	151.0237642392891
PWY-622	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.20980001974154142	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-6263	0.0	0.0	2184.9469147073646	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.940794720848185	550.3006330207301	576.469449006303	69.33226025657706	0.0	0.0	0.0	60.290806196596414	9.63744763893594	381.9492634063565	121.30883897972643	784.4025341703731	337.2932030543194	14.809050501825123	0.0	0.0	60.66486076068621	178.82389751104995	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	248.43982243880984	2.629622206959119
PWY-6269	2.817023764482121	0.0	7683.335457132087	856.1993953665984	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.1932670206466	13322.240490451286	17481.03210164121	17949.390810734578	6209.563108081936	0.0	0.0	0.0	3984.7986561654084	13098.934093676682	9214.854329365618	20230.697954748233	25833.947885255508	19415.69103285942	31.426099018718993	0.0	8.383164809771536	9298.96864931949	8750.276072044273	50339.79860463277	12542.667011784513	2825.9757653398005	49554.07890926912	46007.14816631621	48393.733502512325	23616.819514508403	103.7476922737773	519.8999806755218	925.1774706090317	7488.476796096971	8333.58188375733
PWY-6277	4.8684457825177	0.0	10767.813673665798	41894.584891501756	0.0	0.0	0.0	0.0	0.0	0.0	0.0	104.65384348041452	13035.777538964881	30180.99597088081	33761.55451997114	20748.966066163197	0.0	4607.457499721578	0.4800000000000001	6374.803861409914	21359.272282625407	18130.64520326807	31170.488687626133	48304.59914745582	32757.12356361386	119.95211189457157	74.9430830353912	3787.382579968506	16166.472286594117	13665.073295335713	65522.92710535252	87148.68428987834	52961.23807832258	76619.62753002117	50505.544945433074	91367.37706417863	30886.707557890677	118.62089188711388	32763.975922788664	4403.054263890644	11961.31031853776	13792.13427663585
PWY-6282	0.0	0.0	4864.497068296401	59546.82438800271	0.0	0.0	0.0	0.0	0.0	0.0	0.0	165.72705988218664	31122.682068376773	51255.257502368186	55427.60716301593	24230.98283779182	0.0	4564.250901546692	0.0	9579.739126646362	35249.207723330146	27677.05675654175	52901.28119608972	78637.03156125697	53768.98957365112	37.17424226054862	0.0	5960.770832531423	27239.975651678644	22533.83306059644	99901.40220778467	137355.17966379414	85059.29226687843	142863.71857498644	95424.14042247039	143037.21484057978	70606.77530643073	175.7655673639787	36796.00775648872	327.5378402313143	20097.525296955246	23724.34295486265
PWY-6284	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.016057662915139242	228.5138449631436	0.0	0.0	0.0	0.0	0.0	0.0	381.0284526447766	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-6285	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.033721021918725815	465.1060667185468	0.0	0.0	0.0	0.0	0.0	0.0	755.0238438901908	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-6317	0.7169698644113153	0.0	1577.1721788292414	101.40789513568593	0.0	0.0	0.0	0.0	0.0	0.0	0.0	87.09846877577286	13.005589264109569	13277.267382653119	13198.185998970273	13073.724556138022	0.0	4698.231088568071	0.49230769230769234	2535.54998958477	7305.211101955507	8679.751024346568	10953.011476180835	20117.491329326564	13265.570998567999	110.97331577067057	8.498157094791866	36.80058869316185	6115.713831063731	4924.596990372894	56900.531662280075	19718.407204278676	478.0205183604025	22908.789982321876	29015.293070842785	58742.41758549219	10501.775310582037	4.207236994516796	32707.60918002415	379.7669082462497	4323.615983021205	4932.2930932899835
PWY-6338	0.0	0.0	48.241183211258715	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1976.1515311683786	2387.063231267563	602.0446365413063	0.0	0.0	0.0	571.589121116843	1402.0333807753077	918.2530545843634	3330.2642126880846	4885.044507023024	2292.4583739467366	0.0	0.0	7.411281526714442	1049.803243838233	521.5391532216297	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9134932663667155	1407.9950206755336	957.6470858245207	621.4731441354128
PWY-6339	0.0	0.0	206.50488668330206	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13285.75331915824	12500.846382225775	5757.5429988249525	0.0	0.0	0.0	2665.740722590329	8729.168187992316	5782.047740549895	13001.79300520073	18159.785953508763	13807.413643348289	0.0	0.0	0.0	6369.026314977498	5856.978583946155	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.488739921244306	0.0	4837.602668522933	5597.349386889283
PWY-6349	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4927697220503617	0.4169147885330173	0.0	0.0	0.0	0.0	0.0	0.0	289.1216717531715	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-6350	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1583188205558038	0.0	0.0	0.0	0.0	0.0	0.0	269.1885357974508	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-6353	1.924101911085659	0.0	5536.01290111592	274.1889480327673	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.027691888596957637	427.9283125994748	22888.0729728366	23022.88678010932	15483.644714702203	0.0	5949.212960699556	0.5999524350606453	4462.817491671058	13134.70154060945	13357.417074873305	20951.126945065454	33980.0485111853	23038.14932491553	44.90544188706822	0.0	76.50964446811072	11093.45386784767	9826.167767189405	87514.64104491196	29320.970449951878	840.5935774167003	43438.40084876579	50431.01662882458	90799.90856481934	20809.30742520197	106.33854936408879	47989.811726623084	359.73427033027946	7813.094469646746	9022.834766438278
PWY-6383	0.0	0.0	865.5667400943643	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.000196338837293	0.0	1019.0178450902707	1719.5944392102504	810.8801906197658	0.0	0.0	0.00046457615266787754	966.3358656447011	752.7589221626041	1727.677063577728	904.5103224261846	2590.78098817884	1605.497202090667	7.385575159992309	6.656097944058344	0.0	310.0371033553269	1185.0553777835007	51.449267558114364	0.0	0.0	0.0	0.0	0.0	0.0	0.0	77.13176692776429	0.0	181.75093344236709	274.528353757375
PWY-6385	4.525893597396063	0.0	10282.864429617592	44878.54994454547	0.0	0.0	0.0	0.0	0.0	0.0	0.0	97.99734127790278	13782.600470484558	28596.9460211982	30824.439067408897	19375.38926109747	0.0	4270.642520362092	0.4528301886792453	5946.335139490314	19956.877796995454	16450.348587017143	29923.926932343657	44445.9733533489	30924.907080366727	109.17821745852942	66.07450025618392	3667.532051369885	15320.09620025091	13088.005681343073	69099.22279706386	85528.41371270314	51402.792453969705	77814.76783635291	53139.625318736136	93374.24472314297	32759.844771469852	121.7505199662418	34485.38217113833	2494.411815786955	11235.080070911956	12913.465224793645
PWY-6386	4.67853712327613	0.0	10416.607423518539	47118.79872627424	0.0	0.0	0.0	0.0	0.0	0.0	0.0	96.77660688732088	13539.391241033058	28472.660869592877	30608.49804245175	19669.51295517684	0.0	4233.505295931878	0.43636363636363634	5900.549727256036	19830.081115055622	16376.765241839907	29801.98130762794	44252.564864533306	30795.741042680675	108.75046876242732	69.36778992886009	118.4194555148325	15260.198323669214	13033.65016241419	68347.37127556697	45307.599831306536	7661.614342210556	67013.85751654835	51858.25478695153	84495.09926996799	32229.23097108493	121.23393801377281	34183.959215323826	2573.047300249147	11172.858568028843	12825.841455609187
PWY-6387	4.704600176902752	0.0	10660.75122126745	45696.156594135085	0.0	0.0	0.0	0.0	0.0	0.0	0.0	100.34224541318886	13845.43124828612	30238.713254327507	33369.39317421869	20347.41161261879	0.0	4327.584013227209	0.4266666666666667	6295.33798089119	21351.165159214048	17925.60516593762	31328.11254996226	47352.46143516309	32435.801978949945	111.93083122223958	67.93289413905794	3726.461236153026	16266.33981016235	13721.405820733089	69878.93719218457	86923.45492028384	52315.102252412136	78628.90375944976	53585.97072176283	94589.04298116763	32945.23120503628	122.60457751909365	34946.07376014401	2534.6490409675157	11904.110434161383	13900.953536964285
PWY-6396	0.3481436612159808	0.0	1383.7744193984443	45586.4964347727	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01007110274571941	15509.128116971777	14879.530207921329	14198.450718924416	11162.153110327932	0.0	0.0	0.7058385168162608	3270.799884992205	10410.556221133851	6702.082053728579	15468.772217078618	21557.952218479193	16154.863124809373	0.0	13.679590376046317	12.135124197069835	8155.574023364348	7071.77947387531	15940.875389776405	2379.9075357240617	1850.5811407348938	31798.29078739362	28841.286998599528	12621.796511517903	32200.78820557369	96.9851911757764	11.535071880424676	40.0275885975359	5793.626008112506	6463.162244930005
